id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
390198,Fabulous views,1952066,Rita,,Ward 54,-33.91239,18.3908,Private room,486,4,57,2022-12-11,0.44,8,180,6,
1048451,Beautiful Beach Flat,5589045,Shereeze,,Ward 107,-33.82312,18.47778,Entire home/apt,1230,3,1,2014-01-04,0.01,1,353,0,
1874931,2Bed CBD Apartment free WiFi Parking Pool Aircon,17203604,Shadley,,Ward 115,-33.92717,18.41388,Entire home/apt,3142,3,30,2022-11-27,0.35,31,300,5,
1049588,Afribode's Atlantic View Terrace,5509428,Afribode,,Ward 115,-33.91879,18.4229,Hotel room,2800,1,20,2022-10-12,0.18,20,76,3,
395538,5-star Penthouse with amazing views,1976676,Hiske,,Ward 115,-33.92393,18.42123,Entire home/apt,6500,5,7,2018-01-02,0.06,1,266,0,
1049807,Afribode's Rockefeller Suite,5509428,Afribode,,Ward 115,-33.91525,18.41952,Hotel room,2200,2,14,2022-07-31,0.13,20,79,6,
1049961,Afribode's Adenium Beachfront,5509428,Afribode,,Ward 115,-33.90026,18.4045,Entire home/apt,2800,1,14,2022-12-12,0.14,20,50,11,
1877613,Luxury Green Point Apartment for 4,9778760,Darryl,,Ward 115,-33.91081,18.41492,Entire home/apt,2250,2,468,2022-11-26,4.21,1,17,55,
1058642,Private Residence Camps Bay Beach,5807357,Michaeljon,,Ward 54,-33.9514,18.38436,Entire home/apt,4604,2,215,2022-11-27,2.51,1,47,28,
1888732,Afribode's Willouw Loft,5509428,Afribode,,Ward 115,-33.92511,18.4222,Entire home/apt,1900,1,11,2021-03-22,0.10,20,90,0,
400107,Camps Bay Villa with Mountain Views near the Beach,1997313,Shirley,,Ward 54,-33.95259,18.37952,Entire home/apt,9429,2,39,2022-12-16,0.33,6,278,7,
1075794,Fabulous 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91549,18.41952,Entire home/apt,1500,5,41,2022-08-01,0.36,3,309,4,
428550,Tristan's (self-catering) Beach House,2130446,Heather,,Ward 61,-34.137981,18.328871,Entire home/apt,4500,2,2,2015-04-27,0.02,3,219,0,
1081311,Double room available in Cape Town,5947217,Renate,,Ward 4,-33.86704,18.50602,Private room,365,1,108,2022-05-27,1.10,1,362,20,
1889201,Summerseat Villa - Cape Town,9433430,Jeanine,,Ward 77,-33.93877,18.40163,Entire home/apt,2000,4,100,2020-03-07,0.92,1,0,0,
1101917,Maximise Outdoor Living at a Tranquil Garden Hideaway,2789205,Martin,,Ward 62,-34.00644,18.42661,Entire home/apt,7730,5,90,2022-12-21,0.81,2,244,23,
1899099,Double in stylish retro Woodstock house,9864017,Laura,,Ward 115,-33.92956,18.44891,Private room,849,2,44,2022-12-18,0.40,1,84,3,
439185,Stylish Victorian Home close to Kloof Street,2181940,Jessica,,Ward 77,-33.93669,18.40654,Entire home/apt,6000,3,12,2021-01-13,0.09,5,325,0,
1111212,SC TOPDECK,6099617,Swen,,Ward 100,-34.16258,18.86784,Entire home/apt,2717,7,17,2020-01-03,0.16,1,298,0,
469356,Beautiful spacious cottage in upper Zwaanswyk,2256975,Diana,,Ward 71,-34.06806,18.41225,Entire home/apt,4114,2,3,2022-12-12,0.06,1,300,1,
1113647,Bungalow Beach Villa - Cape Town,6111977,Frankie,,Ward 61,-34.12859,18.33909,Entire home/apt,9900,5,0,,,38,321,0,
1123135,Top Floor 2 bed 2 bathroom luxury in Greenpoint,6022497,Ben,,Ward 115,-33.91093,18.4099,Entire home/apt,3102,4,23,2022-12-13,0.21,1,8,3,
1904760,Cape Point Mountain Getaway - Villa,8507045,Rosalind,,Ward 61,-34.239971,18.475306,Entire home/apt,1664,2,109,2022-12-22,1.01,2,289,31,
1144728,In Vibrant Ambience of Colour to bask in the sun,6276550,Astrid,,Ward 57,-33.93161,18.45321,Entire home/apt,1021,1,88,2021-01-02,0.78,1,0,0,
1910455,Safe*Family friendly*Central*Solar*Uncapped  WiFi,9752740,Rixie,,Ward 1,-33.87735,18.5791,Entire home/apt,1579,6,30,2022-01-04,0.27,2,346,1,
471729,Seaview cottage in Scarborough,2339584,Gregory,,Ward 61,-34.19953,18.37765,Entire home/apt,1031,2,64,2022-04-03,0.65,2,303,1,
1176660,"116 Nottingham Square - Contemporary Duplex with Balcony, Parking and Washer",2516345,Jaco,,Ward 4,-33.86715,18.50101,Entire home/apt,880,30,6,2019-12-18,0.09,68,0,0,
1182416,905 The Decks on Long Street,5808514,Brad,,Ward 115,-33.92179,18.42015,Entire home/apt,1549,2,26,2020-06-09,0.30,3,223,0,
1191976,Unwind at a Bespoke Sea View Studio near the V&A Waterfront,3809204,Chantal,,Ward 115,-33.89995,18.40758,Entire home/apt,2900,14,32,2022-12-10,0.30,7,25,2,
473856,Explore Cape Town from a Cosy Apartment in a Prime Location,2349400,Katrin,,Ward 115,-33.92636,18.41459,Entire home/apt,2800,1,164,2022-12-11,1.29,4,309,4,
1921759,East of Eden,9960137,Margarete,,Ward 115,-33.91323,18.41593,Entire home/apt,1370,5,34,2022-07-24,0.31,1,312,4,
1194568,"Roomy Art Deco flat, Fresnaye/Sea Point, Cape Town",6527833,Isa,,Ward 54,-33.92085,18.38632,Entire home/apt,1811,3,29,2022-12-20,0.27,1,28,8,
1234685,Terrace Apartment,6732291,Peter,,Ward 54,-33.92027,18.39092,Entire home/apt,1870,10,9,2022-02-05,0.08,1,310,1,
1923621,Collector's pad with great city & mountain views,2620481,Gary,,Ward 115,-33.92466,18.42227,Entire home/apt,1000,5,62,2022-12-19,0.57,1,282,4,
474596,5 bedroom holiday home to rent in Cape Town,2352753,Cindy,,Ward 58,-33.96919,18.4882,Entire home/apt,7000,7,2,2019-01-03,0.03,1,351,0,
1236257,Bowden Palace | Big Room #1,6053919,James,,Ward 57,-33.94098,18.46999,Private room,520,7,36,2022-10-03,0.35,1,243,3,
487261,Tamboerskloof Quaint Garden Studio,914135,Cape Standard,,Ward 77,-33.92748,18.40151,Private room,750,2,6,2021-11-11,0.05,1,0,0,
1927846,Large family home with lovable cat,9985850,Nicole,,Ward 64,-34.13835,18.42315,Entire home/apt,2350,10,5,2022-01-02,0.05,1,88,1,
1241945,Merridew - Walking distance to Camps Bay Beach,6632489,Turnkey365,,Ward 54,-33.96088,18.37709,Entire home/apt,22000,4,18,2022-11-05,0.17,45,306,8,
1930799,A Loft Suspended Between Mountain and Sea,2065270,Mark,,Ward 64,-34.13046,18.44659,Entire home/apt,1200,2,155,2022-12-11,2.00,1,269,35,
498170,En-suite With Separate Entrance in Green Point,2459900,Odette,,Ward 115,-33.90783,18.4044,Private room,705,3,197,2022-12-20,1.53,2,271,5,
1253226,Msangasanga - Superb family Villa in Camps Bay,6632489,Turnkey365,,Ward 54,-33.95505,18.38254,Entire home/apt,22786,4,17,2022-11-08,0.19,45,311,4,
1285950,"Navine's Homestay, Economy Double",1354282,Navine,,Ward 63,-34.00812,18.5157,Shared room,600,5,0,,,3,364,0,
1318508,Charming Atlantic Seaboard cottage,2900415,Christophe,,Ward 54,-33.9235,18.38829,Entire home/apt,2234,2,9,2022-02-20,0.11,2,109,1,
501475,Super-sunny Seapoint Flat,2474454,Paul,,Ward 54,-33.92016,18.38566,Entire home/apt,1497,4,19,2022-12-03,0.16,1,277,2,
511147,Your Home from Home,2459900,Odette,,Ward 115,-33.90903,18.40364,Entire home/apt,1237,60,1,2022-10-15,0.39,2,324,1,
1932666,"Charming garden cottage, central",7447391,Connie,,Ward 77,-33.93698,18.40311,Entire home/apt,1764,2,155,2022-12-18,1.42,2,154,20,
1331150,Stylish Flat overlooking Noordhoek Beach,2280049,Catherine,,Ward 69,-34.13944,18.38524,Entire home/apt,1250,2,25,2022-11-27,0.25,1,100,4,
1933826,An African experience in Cape Town,10008751,Rensche,,Ward 71,-34.07171,18.44899,Entire home/apt,895,3,7,2022-03-25,0.06,1,359,1,
1935076,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93018,18.40551,Private room,556,2,38,2022-05-12,0.40,13,353,2,
1331613,"Self Cater in Rondebosch, Cape Town",7223146,Wendy,,Ward 58,-33.97327,18.49164,Entire home/apt,1111,2,122,2022-11-25,1.08,2,304,9,
514629,Modern design flat with ocean view,2534542,Tim & Diana,,Ward 77,-33.93584,18.43287,Entire home/apt,1061,8,56,2020-04-06,0.48,1,320,0,
1333749,sea view apartment,7231028,Barbara,,Ward 54,-33.95712,18.38302,Entire home/apt,2192,1,120,2022-12-25,1.08,5,327,2,
516875,"Rockwell 2bed, 2bath, Waterkant,  high floor&views",302466468,Donovan,,Ward 115,-33.91501,18.41935,Entire home/apt,4168,2,84,2022-12-15,0.68,1,219,12,
1936884,5 STAR for 4 in the heart of city.,9568214,Mirella,,Ward 115,-33.92118,18.4228,Entire home/apt,1187,15,0,,,1,59,0,
1348581,Deluxe Double /with Self catering,3006485,Gordon,,Ward 115,-33.91299,18.41547,Private room,750,2,8,2022-12-27,0.09,2,318,4,
1389685,"Style, Comfort, Views, Location!",5460980,Karen,,Ward 23,-33.80808,18.46872,Entire home/apt,960,3,108,2020-12-13,1.01,1,236,0,
1939832,"Loloho Lodge Guest House, Sea Point",10034134,Frank,,Ward 54,-33.91294,18.39317,Private room,1070,2,1,2018-11-19,0.02,1,86,0,
518545,"J10 Adderley - CBD Loft. Free WiFi, Parking, Gym, Balcony and BBQ",2516345,Jaco,,Ward 115,-33.92285,18.4228,Entire home/apt,3606,3,6,2022-08-08,0.06,68,324,1,
1410077,A heaven of peace and relaxation !,7603872,Adi,,Ward 69,-34.097271,18.360401,Entire home/apt,8152,3,14,2022-11-26,0.14,1,286,8,
518726,COLLINGWOOD STUD Entire Guest House,2552379,David,,Ward 105,-33.81074,18.62143,Private room,5950,4,3,2016-01-03,0.03,3,358,0,
1942398,Historical Farmhouse In Cape Town,1141317,Bettina,,Ward 115,-33.93291,18.40951,Entire home/apt,6900,7,4,2022-12-06,0.05,3,278,2,
1469709,Lovely 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91483,18.41812,Entire home/apt,1300,5,26,2022-12-12,0.24,3,285,1,
518837,5 Kingfisher: Studio apartment with a view,2552971,Lucinda,,Ward 61,-34.13877,18.33317,Entire home/apt,734,1,48,2022-12-09,0.98,2,77,19,
1495471,Private room at Mountview B&B,7849376,Joe,,Ward 54,-33.91864,18.39252,Private room,1695,1,5,2019-01-23,0.05,1,341,0,
543206,2OceansApartments Adult Only SelfCatering Studio 1,2670647,Anja & Thomas,,Ward 69,-34.12146,18.39356,Private room,1250,2,3,2019-12-26,0.03,2,265,0,
1943173,Contemporary 2 bed 2 bath with spectacular views,10051123,Lisa,,Ward 54,-33.95756,18.38314,Entire home/apt,5400,5,32,2020-03-29,0.29,2,124,0,
1513030,"Mountain villa: beach, views & nature",212014848,Ashley,,Ward 64,-34.10528,18.46491,Entire home/apt,2950,3,174,2021-06-20,1.55,3,209,0,
1945481,The Pumpkin Palace (C 1901) Cape Town City Bowl,358366,Jayson,,Ward 57,-33.93484,18.4522,Entire home/apt,1200,3,56,2022-12-28,0.51,1,351,8,
1519294,Spectacular Clifton 1st Beach Penthouse.,8109114,Margot,,Ward 54,-33.9352,18.3786,Entire home/apt,4850,4,72,2022-12-02,0.66,1,180,11,
1945888,Designer studio in Camps Bay -  aircon & fibre.,6249106,Carol,,Ward 54,-33.95107,18.38323,Entire home/apt,1043,1,303,2022-12-14,2.74,2,277,54,
553936,Modern Beach Front Apartment in Bloubergstrand,65714,John,,Ward 23,-33.81839,18.47531,Entire home/apt,1660,4,1,2022-03-07,0.10,2,74,1,
1557974,"Constantia Valley, comfortable room",8293590,Jon,,Ward 62,-34.01135,18.44751,Private room,1000,2,8,2020-02-25,0.09,1,328,0,
562793,1007 Quayside - De Waterkant Apartment. Spacious Balcony and Mountain View,2516345,Jaco,,Ward 115,-33.91815,18.42085,Entire home/apt,3606,3,21,2022-02-09,0.17,68,0,2,
1565329,Treehouse in city centre,7051121,Sebastiaan,,Ward 77,-33.93545,18.41664,Entire home/apt,1366,6,0,,,1,24,0,
563459,Spacious bedroom in Family Green Point home,2762369,Karis,,Ward 115,-33.90866,18.40326,Private room,900,2,34,2022-12-11,0.41,2,328,20,
1948161,Cosy Kloofstreet 1BD with Balcony and City Views,10074617,Stefan And Anke,,Ward 77,-33.93585968017578,18.40542984008789,Entire home/apt,942,2,51,2022-12-24,0.46,1,235,2,
1571355,2 bedroom apartment amazing views Albatross House,8355528,Andre,,Ward 61,-34.19611,18.42819,Entire home/apt,3000,1,17,2022-09-21,0.32,3,188,5,
1950903,Holiday Flat in lovely Kommetjie,3397090,Katja,,Ward 61,-34.1385,18.32921,Entire home/apt,786,3,7,2022-03-28,0.12,1,327,2,
565844,Makai Surf Lodge Cape Town,2782178,Rik,,Ward 113,-33.83094,18.49603,Private room,822,4,4,2015-01-11,0.03,1,365,0,
1587516,Newly renovated apartment in Sea Point,8463032,Tanya,,Ward 54,-33.91369,18.39511,Entire home/apt,4929,2,1,2020-02-10,0.03,1,119,0,
576458,Bree Street Loft - City Centre,2835853,P.,,Ward 115,-33.92292,18.418,Entire home/apt,1191,2,133,2022-12-09,1.10,1,295,4,
1952529,Private Room at Once in Cape Town,10095227,Ruth,,Ward 115,-33.93072,18.41172,Private room,445,1,18,2021-09-16,0.16,2,243,0,
1595157,Cape Point Getaway - Cottage,8507045,Rosalind,,Ward 61,-34.25267,18.4742,Entire home/apt,1350,2,115,2022-12-24,1.04,2,333,33,
1616731,"Beautiful views, pool & balcony with dbl bedroom.",8603797,Nicky,,Ward 115,-33.91108,18.41112,Entire home/apt,2000,2,4,2013-12-11,0.04,1,30,0,
1957313,Stunning Sea View Flat in Sea Point,10094983,Christoph,,Ward 54,-33.91531,18.39673,Entire home/apt,1087,7,33,2020-02-14,0.30,1,0,0,
590826,Cape Town Waterfront Apartment,2915241,Nicole,,Ward 115,-33.913,18.42489,Entire home/apt,4395,2,9,2019-09-30,0.08,4,331,0,
606963,Lovely Guesthouse with Old-Fashioned Service and Ocean View,3007248,Florian,,Ward 64,-34.12555,18.44886,Private room,1250,1,85,2022-11-08,0.71,18,308,20,
2094004,Ethnic Asian LongTerm - Private Double w/ bathroom,9233395,Pier,,Ward 115,-33.90941,18.40018,Private room,491,25,6,2022-11-20,0.48,6,251,5,
2094756,Amazing view with security.,10687752,Francia,,Ward 105,-33.81825,18.68006,Private room,1950,1,0,,,1,331,0,
611956,COLONIAL STYLE SEA POINT APARTMENT,3035834,Darryl And Ron,,Ward 54,-33.91467,18.38925,Entire home/apt,1100,28,130,2021-01-05,1.04,3,212,0,
613068,"Our family home, nice and cozy well",2600948,Justino,,Ward 21,-33.88132,18.63897,Entire home/apt,2800,1,0,,,1,365,0,
1986388,Greenpoint Mainroad Apartment,10247126,Stefanus,,Ward 115,-33.90439,18.41625,Entire home/apt,17000,4,2,2021-06-11,0.02,1,97,0,
2095245,da House-luxury family apartment.,10689558,Nadine,,Ward 4,-33.85778,18.49167,Entire home/apt,3267,7,8,2022-01-28,0.08,6,176,1,
2095644,Comrie Villa,10691059,Craig,,Ward 54,-33.94768,18.38713,Entire home/apt,14500,5,12,2020-02-26,0.11,3,119,0,
1990771,"332 The Square - Spacious City Studio with Free WiFi, Parking and Gym",2516345,Jaco,,Ward 115,-33.92805,18.42225,Entire home/apt,2218,3,5,2020-02-10,0.05,68,361,0,
617238,"Stylish Apartment with Large, Covered Balcony",1852795,Jenny,,Ward 115,-33.91602,18.41923,Entire home/apt,1500,5,46,2022-12-05,0.38,3,257,10,
636290,"14 Harbour Terrace - Colourful Loft with Free Wifi, Parking and gym",2516345,Jaco,,Ward 115,-33.91191,18.41603,Entire home/apt,2218,3,7,2019-11-16,0.07,68,9,0,
2112960,Villa Ondine: Cape Town Beach House,153875346,Leon,,Ward 61,-34.13777,18.32415,Entire home/apt,4979,2,250,2022-12-17,2.44,1,327,34,
1992333,Inn Africa Beachfront Self Catering,5155091,Candace,,Ward 23,-33.80664,18.46646,Entire home/apt,1315,3,49,2022-11-13,0.45,1,142,2,
1992493,House Lion Street,10251402,Jana,,Ward 77,-33.92331,18.41138,Entire home/apt,590,60,0,,,1,271,0,
2113146,Beautifully Stylish Victorian House,10773917,Michael,,Ward 115,-33.90866,18.40057,Entire home/apt,2679,4,21,2022-12-22,0.19,1,269,4,
650049,"City Slicker Loft, Table Mountain View, No Load Shedding",2824970,Claire,,Ward 115,-33.91789,18.41844,Entire home/apt,2259,4,232,2022-11-30,2.06,1,273,16,
653488,Twin Bedroom with Full bathroom,3006485,Gordon,,Ward 115,-33.91132,18.4153,Private room,968,2,13,2022-05-31,0.12,2,317,5,
2113383,Lemon Tree Cottage,10774970,Philipp,,Ward 54,-33.96199,18.37764,Entire home/apt,1359,3,25,2019-12-08,0.23,3,294,0,
2121075,"ST JAMES Exquisite Private Space, 180° Seaview",10816726,Leana,,Ward 64,-34.11594,18.462046,Entire home/apt,2500,3,38,2022-12-28,0.35,1,312,9,
659419,Self catering 3 bedrooms 3 bathrooms,3326652,Fabrizio,,Ward 4,-33.85342,18.49401,Entire home/apt,2411,1,42,2022-12-20,0.69,12,293,17,
660090,Separate entrance 2 bedrooms 2 bathrooms flat,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,1571,1,9,2022-01-06,0.13,12,303,1,
1996591,Cape Town Penthouse with Views,10288729,James,,Ward 115,-33.92531,18.42166,Entire home/apt,1250,3,208,2022-12-14,1.90,1,157,13,
1999406,Walk the Promenade from an Elegant Flat in Bantry Bay,10300093,Louise,,Ward 54,-33.92698,18.37881,Entire home/apt,3800,5,31,2022-03-12,0.29,2,284,3,
2147358,Little Lemon Tree Room,10774970,Philipp,,Ward 54,-33.95992,18.37838,Private room,1096,2,88,2022-02-13,0.81,3,322,2,
2000857,Uber Luxe Apartment near Saunders Rock Bantry Bay,10300093,Louise,,Ward 54,-33.92431,18.37962,Entire home/apt,3800,3,118,2022-11-12,1.08,2,269,19,
2007991,Charming house & beautiful garden,9599348,Joy,,Ward 77,-33.91742,18.41379,Entire home/apt,800,3,27,2021-01-05,0.25,1,0,0,
660099,One bedroom apartment,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,950,1,8,2021-09-17,0.19,12,303,0,
667072,"Friendly , stylish value for money",3374257,Diana,,Ward 74,-34.0452,18.36537,Entire home/apt,2214,4,35,2022-11-25,0.32,2,325,2,
2148527,Little Lemon Tree Room 2,10774970,Philipp,,Ward 54,-33.96049,18.37746,Private room,1105,2,40,2022-11-29,0.37,3,320,1,
2152121,Riversong Guest House - 4 Star,10984311,Inri,,Ward 59,-33.974686,18.462191,Private room,2730,1,2,2022-08-08,0.02,1,351,1,
2013198,Beautiful & Spacious apartment,9551786,Kat,,Ward 115,-33.90789,18.39683,Entire home/apt,2114,3,39,2022-11-30,0.36,1,305,5,
2156844,A people's place for friendly folks,11007114,Lydia,,Ward 94,-34.04184,18.67462,Private room,515,1,14,2021-11-19,0.16,3,365,0,
2021476,"LagoonViews Apartment, Walborough, Great Sea Views",10388671,Katja,,Ward 55,-33.88068,18.49157,Entire home/apt,1096,30,7,2022-12-05,0.07,2,306,2,
2025227,Birds eye view beautiful Cape Town 2 bed Apartment,9478902,Gus,,Ward 77,-33.92805,18.40293,Entire home/apt,2893,7,7,2020-01-03,0.06,3,359,0,
668544,"Llandudno Beachway Apartment, steps from the beach",3384207,Brenda,,Ward 74,-34.00874,18.34198,Entire home/apt,4800,2,34,2022-12-23,0.31,1,325,4,
669623,Chic 3 Bedroom Townhouse,2758015,Mario,,Ward 112,-33.82722,18.63676,Entire home/apt,2950,2,11,2021-12-31,0.10,1,358,1,
2166889,Villa On The Bay. Luxury Villa. Walk to the beach.,11057102,Rob,,Ward 54,-33.95424,18.37802,Entire home/apt,15429,4,76,2022-11-18,0.75,7,318,6,
670616,Bo Kaap Garden Flat (Cape Town),227103,Joy,,Ward 77,-33.9184,18.41611,Entire home/apt,859,2,52,2022-11-30,0.42,7,227,5,
2030139,Beauty View,10425446,Carsten,,Ward 100,-34.15603,18.88832,Entire home/apt,1033,1,0,,,1,364,0,
2169388,Sea-view cabin on mountain in Scarborough,463242,Megan,,Ward 61,-34.20012,18.37755,Entire home/apt,1914,2,73,2021-11-28,0.68,1,0,0,
2037869,Schön und Sichere Wohnung im City 1,6077036,Gideon,,Ward 77,-33.92058,18.41529,Private room,913,3,152,2022-11-30,1.39,3,73,4,
2179981,Central and convenient 3 bedrooms in Bantry Bay,11117948,Dennis,,Ward 54,-33.92255,18.37988,Entire home/apt,2350,3,43,2022-12-01,1.09,1,276,15,
2040738,Bishopscourt home overlooking Constantia vineyards,10467069,Carolyn,,Ward 62,-33.99917,18.45007,Entire home/apt,4000,14,4,2017-02-18,0.05,1,290,0,
672103,Magical manor house,3408518,Marc,,Ward 71,-34.04267,18.42773,Entire home/apt,6000,7,9,2022-01-06,0.07,1,299,1,
2185497,Cape Town City Skyline,11144628,Jan,,Ward 115,-33.92515,18.42192,Entire home/apt,740,4,189,2022-03-24,1.73,1,212,6,
675177,501 New Cumberland - Stunning Beachfront Penthouse. Spectacular Views!,2516345,Jaco,,Ward 115,-33.90081,18.40596,Entire home/apt,7426,3,21,2022-05-01,0.27,68,270,3,
2041776,Camps Bay private room with great ocean views,9762270,Vaughan,,Ward 54,-33.95567,18.37702,Private room,996,1,264,2022-12-16,2.42,1,177,9,
2206504,Large family home on the Lake.,11256931,Jenni,,Ward 64,-34.08563,18.47423,Entire home/apt,4150,5,28,2022-01-04,0.29,1,105,1,
2206570,Camps Bay STudio 1 Seaviews Luxury,1811942,Shannon,,Ward 54,-33.9629,18.38124,Entire home/apt,1843,28,13,2019-02-04,0.12,3,223,0,
2211647,"Studio Comrie; Modern, fresh, views, secure, yours",10691059,Craig,,Ward 54,-33.94704,18.3876,Entire home/apt,2000,2,127,2022-12-21,1.45,3,37,14,
2043170,Future Found Sanctuary - MN Grandmaster Suite,390606688,Lizel,,Ward 74,-34.01117,18.37918,Private room,48286,1,58,2020-09-06,0.53,1,296,0,
678993,Bay Leaf Cottage,3455821,Gwendoline,,Ward 57,-33.93607,18.46662,Entire home/apt,987,2,57,2022-12-20,0.48,1,304,10,
2214276,Llandudno Loft - just a stroll to the beach,11294503,Pauline,,Ward 74,-34.00983,18.3441,Entire home/apt,1214,4,33,2022-12-15,0.31,2,152,6,
686495,Perfectly positioned Bakoven home,3517753,Odette,,Ward 54,-33.96057,18.37866,Entire home/apt,6000,5,8,2022-01-05,0.09,2,354,1,
2044603,Beach style home in Hout Bay,10463362,Luke,,Ward 74,-34.0426,18.35273,Entire home/apt,3200,7,5,2022-02-01,0.10,1,6,3,
2224057,"Central Private Secure with pool, garden, parking",11350367,Helen,,Ward 77,-33.94599,18.42068,Entire home/apt,953,1,146,2022-12-18,1.37,1,317,36,
2051863,Stroll to the Beach from a Central Camps Bay Apartment,10514944,Kevin,,Ward 54,-33.95384,18.38403,Entire home/apt,1672,2,303,2022-12-22,2.77,2,224,30,
688644,OLIVE'S COTTAGE,615652,Doreen,,Ward 115,-33.93134,18.40684,Entire home/apt,3200,1,35,2022-12-06,0.29,5,264,3,
2229201,"View Table Mountain from a Modern, Stylish pad",11378199,Cape Town Short Stays,,Ward 115,-33.9164,18.42017,Entire home/apt,1571,1,149,2022-12-28,1.38,4,115,7,
690609,"Sunny, spacious & centrally located",212014848,Ashley,,Ward 57,-33.93746,18.46708,Entire home/apt,850,3,163,2022-12-04,1.32,3,95,14,
697880,Private Garden Cottage,3576139,Angela,,Ward 57,-33.93562,18.44327,Entire home/apt,844,2,187,2022-11-27,1.53,3,330,10,
2053265,1 bedroom apartment in Highstrand Security complex,10519571,Kyle,,Ward 115,-33.91253662109375,18.41377830505371,Entire home/apt,736,3,53,2022-12-24,0.49,1,302,6,
